design,outcome,factor,metric,point,lo95,median,hi95,replications_design,replications_benchmark,point_splits,bootstrap_draws,splits_per_bootstrap,denominator
E-SD,conversion_rate,seeding_regime,q,-4.5108326443810097e-07,-1.117565426597706e-06,-3.7882738839225165e-07,4.1756081151775314e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,conversion_rate,seeding_regime,rho,-5.453554698883142e-07,-1.3510343580208611e-06,-4.5781759050538623e-07,5.048493257870113e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,conversion_rate,seeding_regime,tau,1.2710731513245393e-05,1.0134264701457645e-05,1.3217708274737627e-05,1.6231423596956554e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,topology,B_total,7.271304007803804e-09,3.454556919478608e-09,8.06225483898569e-09,1.2828659896424842e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,topology,B_factor,2.063054175437836e-10,-8.936750357364551e-10,5.912421542784948e-10,2.1873343554114783e-09,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,topology,q,5.0318204799631865e-08,-2.181218597367617e-07,1.440549736681037e-07,5.343034312865582e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,topology,rho,7.234766262426045e-05,-0.0003095606625566354,0.00020838828493564574,0.0007739933155653207,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,topology,tau,1.7734820955315263e-06,8.422982204507483e-07,1.965067716049123e-06,3.124211931746474e-06,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,message_condition,B_total,7.271304007803804e-09,3.454556919478608e-09,8.06225483898569e-09,1.2828659896424842e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,message_condition,B_factor,9.420149464373696e-09,7.438234506519538e-09,9.360787136391973e-09,1.1418059211021706e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,message_condition,q,2.2975887673473308e-06,1.8117178871702957e-06,2.283680482538431e-06,2.784246086283687e-06,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,message_condition,rho,1.3405631398357534e-05,1.0564748736318662e-05,1.3325994076126088e-05,1.6236676156181282e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,message_condition,tau,1.7734820955315263e-06,8.422982204507483e-07,1.965067716049123e-06,3.124211931746474e-06,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,inoculation,B_total,7.271304007803804e-09,3.454556919478608e-09,8.06225483898569e-09,1.2828659896424842e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,inoculation,B_factor,-1.0364829995739344e-09,-1.8836446930595135e-09,-6.651026190068876e-10,5.115325246994666e-10,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,inoculation,q,-2.527997784296164e-07,-4.600651677906227e-07,-1.6201516689632548e-07,1.2478413200129484e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,inoculation,rho,-0.0003247481710966,-0.0006025577134540149,-0.0002129327505821054,0.00015917612688829083,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,inoculation,tau,1.7734820955315263e-06,8.422982204507483e-07,1.965067716049123e-06,3.124211931746474e-06,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,seeding_regime,B_total,7.271304007803804e-09,3.454556919478608e-09,8.06225483898569e-09,1.2828659896424842e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,seeding_regime,B_factor,-1.318667874539741e-09,-2.5425809552062946e-09,-1.2129912565930174e-09,1.9067326379264314e-10,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,seeding_regime,q,-3.216250981858198e-07,-6.19899413678673e-07,-2.9589186297125733e-07,4.657233243922224e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,seeding_regime,rho,-3.888417513504802e-07,-7.490887084481697e-07,-3.577267231153081e-07,5.629756423125659e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,conversion_rate,seeding_regime,tau,1.7734820955315263e-06,8.422982204507483e-07,1.965067716049123e-06,3.124211931746474e-06,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,topology,B_total,9.076466197758616e-07,8.029545261526499e-07,9.004540075756903e-07,1.0078901789865146e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,topology,B_factor,-5.2232559152535095e-09,-3.28722184119218e-08,-8.831272334366152e-09,1.533010862422061e-08,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,topology,q,-1.2739600539517392e-06,-8.050724156410358e-06,-2.1530730317238285e-06,3.7391582840998597e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,topology,rho,-0.0018317035066552,-0.011732827521699104,-0.0031118766407278653,0.00551925480102328,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,topology,tau,0.0002213763896427,0.0001955503087519475,0.00021958570501054913,0.0002458796489243953,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,message_condition,B_total,9.076466197758616e-07,8.029545261526499e-07,9.004540075756903e-07,1.0078901789865146e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,message_condition,B_factor,9.830963854099649e-07,9.216846735269537e-07,9.8936141110685e-07,1.063676716289131e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,message_condition,q,0.0002397787021193,0.00022468360080863577,0.00024123318951791824,0.0002596646962727509,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,message_condition,rho,0.0013990253362439,0.001309278479174075,0.001406988412807425,0.0015180692860787422,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,message_condition,tau,0.0002213763896427,0.0001955503087519475,0.00021958570501054913,0.0002458796489243953,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,inoculation,B_total,9.076466197758616e-07,8.029545261526499e-07,9.004540075756903e-07,1.0078901789865146e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,inoculation,B_factor,-4.1609467787895065e-08,-6.223683132388769e-08,-4.158536552480827e-08,-2.0187043208036567e-08,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,inoculation,q,-1.0148612414943717e-05,-1.51682467812211e-05,-1.0144324646457754e-05,-4.938175803654949e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,inoculation,rho,-0.0130369707655399,-0.020247968081128068,-0.013125872833619451,-0.006150731727688698,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,inoculation,tau,0.0002213763896427,0.0001955503087519475,0.00021958570501054913,0.0002458796489243953,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,seeding_regime,B_total,9.076466197758616e-07,8.029545261526499e-07,9.004540075756903e-07,1.0078901789865146e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,seeding_regime,B_factor,-2.861704193095443e-08,-6.004744891974664e-08,-3.856897108817071e-08,-1.5728151903372184e-08,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,seeding_regime,q,-6.9797400077282e-06,-1.4634764730475553e-05,-9.409572968305303e-06,-3.830518678680673e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,seeding_regime,rho,-8.43844073079153e-06,-1.769710624550274e-05,-1.137404711198165e-05,-4.631473266777128e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,conversion_rate,seeding_regime,tau,0.0002213763896427,0.0001955503087519475,0.00021958570501054913,0.0002458796489243953,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,topology,B_total,4.4236630994581065e-06,4.251049546131399e-06,4.42885446588624e-06,4.628385142650591e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,topology,B_factor,3.5234256178881505e-08,-6.453386150455633e-09,3.4802166658671444e-08,7.548310446043894e-08,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,topology,q,8.593688617001012e-06,-1.5756412083083365e-06,8.501725807110711e-06,1.8420209010947896e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,topology,rho,0.0123560307295638,-0.0022378615962179603,0.012379032221400074,0.026781781869985533,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,topology,tau,0.0010789381512769,0.001037382615181558,0.0010802857654046902,0.001126932562716637,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,message_condition,B_total,4.4236630994581065e-06,4.251049546131399e-06,4.42885446588624e-06,4.628385142650591e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,message_condition,B_factor,4.186167045886535e-06,4.071133437210817e-06,4.203831200102046e-06,4.341519930101541e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,message_condition,q,0.001021012502959,0.0009934844898212775,0.0010254539799947273,0.001058553890609133,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,message_condition,rho,0.0059572528653967,0.005797915420370558,0.00598359825180058,0.0061736212954559685,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,message_condition,tau,0.0010789381512769,0.001037382615181558,0.0010802857654046902,0.001126932562716637,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,inoculation,B_total,4.4236630994581065e-06,4.251049546131399e-06,4.42885446588624e-06,4.628385142650591e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,inoculation,B_factor,5.2964557369909994e-08,-1.0099470030991634e-08,3.908160567028899e-08,9.031556839784336e-08,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,inoculation,q,1.2918136016934116e-05,-2.458027436814985e-06,9.54266796232903e-06,2.1949935766699245e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,inoculation,rho,0.0165947180473708,-0.00308719296479403,0.012244900670954018,0.028608893084489377,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,inoculation,tau,0.0010789381512769,0.001037382615181558,0.0010802857654046902,0.001126932562716637,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,seeding_regime,B_total,4.4236630994581065e-06,4.251049546131399e-06,4.42885446588624e-06,4.628385142650591e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,seeding_regime,B_factor,1.4929724002278025e-07,1.1175279976730308e-07,1.5150365192313363e-07,1.9135005043938352e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,seeding_regime,q,3.6413823683964695e-05,2.728145380925526e-05,3.693072399873165e-05,4.663565628848686e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,seeding_regime,rho,4.402397404464965e-05,3.296992386476023e-05,4.463742622161605e-05,5.638397428669103e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,conversion_rate,seeding_regime,tau,0.0010789381512769,0.001037382615181558,0.0010802857654046902,0.001126932562716637,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,topology,B_total,7.108233727619523e-06,6.824676673032198e-06,7.092134239639814e-06,7.348208452590625e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,topology,B_factor,4.53013405917211e-08,-1.8317978173905044e-08,4.040017629884399e-08,9.503276961782866e-08,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,topology,q,1.1049065801232929e-05,-4.462364554200457e-06,9.845250094205443e-06,2.314745489586178e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,topology,rho,0.0158863792554598,-0.006614506349787026,0.014260505447467072,0.0346605728386502,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,topology,tau,0.0017337090064253,0.0016641272228062832,0.0017298557170188425,0.001792966471094245,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,message_condition,B_total,7.108233727619523e-06,6.824676673032198e-06,7.092134239639814e-06,7.348208452590625e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,message_condition,B_factor,6.698234630946662e-06,6.470607637246237e-06,6.699128143789588e-06,6.933046403693814e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,message_condition,q,0.0016337096037937,0.0015785721905707878,0.0016339474175802325,0.0016890183396130395,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,message_condition,rho,0.0095321273639849,0.009195345232706514,0.009535070586815762,0.00988463908885254,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,message_condition,tau,0.0017337090064253,0.0016641272228062832,0.0017298557170188425,0.001792966471094245,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,inoculation,B_total,7.108233727619523e-06,6.824676673032198e-06,7.092134239639814e-06,7.348208452590625e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,inoculation,B_factor,2.188733208834307e-07,1.5549809695128318e-07,2.2277767509959543e-07,2.954800205394016e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,inoculation,q,5.338353551985946e-05,3.796923108782782e-05,5.433405846359351e-05,7.20584266141104e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,inoculation,rho,0.0685768224736594,0.04853430906235884,0.07035939573798372,0.09414208136706713,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,inoculation,tau,0.0017337090064253,0.0016641272228062832,0.0017298557170188425,0.001792966471094245,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,seeding_regime,B_total,7.108233727619523e-06,6.824676673032198e-06,7.092134239639814e-06,7.348208452590625e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,seeding_regime,B_factor,1.458244351977086e-07,7.119463928816308e-08,1.3290052497540008e-07,1.9896117414552248e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,seeding_regime,q,3.556680131054583e-05,1.7365032211565027e-05,3.244280366483871e-05,4.848127144307158e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,seeding_regime,rho,4.299993187576722e-05,2.0998481422402805e-05,3.921914627059984e-05,5.8644989559574266e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,conversion_rate,seeding_regime,tau,0.0017337090064253,0.0016641272228062832,0.0017298557170188425,0.001792966471094245,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,topology,B_total,3.501578835774607e-05,3.45608484167286e-05,3.5070530346292444e-05,3.5525699900853626e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,topology,B_factor,6.177400194291039e-07,5.132528073701656e-07,6.361262482933572e-07,7.523494070141439e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,topology,q,0.0001506677293336,0.00012514370046452975,0.0001551706151978196,0.0001837278163093049,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,topology,rho,0.2166305036835789,0.17502999528299892,0.22293099056972504,0.27812158471287696,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,topology,tau,0.0085404039834858,0.008424406726952311,0.00855525910154271,0.00866709831796672,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,message_condition,B_total,3.501578835774607e-05,3.45608484167286e-05,3.5070530346292444e-05,3.5525699900853626e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,message_condition,B_factor,3.144324122012365e-05,3.112183250177949e-05,3.146815099637389e-05,3.181094242240518e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,message_condition,q,0.0076690543084872,0.00758617911658914,0.007675729771017143,0.007767089683388706,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,message_condition,rho,0.0447462647339899,0.04423961610569297,0.04479859321332365,0.04537911473606486,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,message_condition,tau,0.0085404039834858,0.008424406726952311,0.00855525910154271,0.00866709831796672,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,inoculation,B_total,3.501578835774607e-05,3.45608484167286e-05,3.5070530346292444e-05,3.5525699900853626e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,inoculation,B_factor,1.6783058293304588e-06,1.5051708212071721e-06,1.6756149019973862e-06,1.840410688965743e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,inoculation,q,0.0004093413417936,0.000366662790419806,0.00040866480686597767,0.00044796345826187886,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,inoculation,rho,0.5258424391330899,0.4568583487889117,0.5302644270830064,0.6123313180899819,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,inoculation,tau,0.0085404039834858,0.008424406726952311,0.00855525910154271,0.00866709831796672,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,seeding_regime,B_total,3.501578835774607e-05,3.45608484167286e-05,3.5070530346292444e-05,3.5525699900853626e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,seeding_regime,B_factor,1.2765012888628572e-06,1.1112425305902324e-06,1.2923233310499291e-06,1.4868268773487348e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,seeding_regime,q,0.0003113406038712,0.00027091024574648617,0.0003152997936107086,0.0003627897824068447,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,seeding_regime,rho,0.0003764078934097,0.00032759623968523876,0.0003811231265564408,0.0004386542187969417,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,conversion_rate,seeding_regime,tau,0.0085404039834858,0.008424406726952311,0.00855525910154271,0.00866709831796672,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,topology,B_total,5.6172234353162026e-08,3.920116076654533e-08,5.461299429228426e-08,6.866470342144517e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,topology,B_factor,-3.4414313630960093e-09,-8.187197660674063e-09,-3.821447176010164e-09,6.11652442964727e-10,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,topology,q,-8.393703383741274e-07,-2.0019993117108887e-06,-9.325401723840238e-07,1.48929988698396e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,topology,rho,-0.001206849137391,-0.0029709212845219694,-0.0013383471768629192,0.00021395587210759309,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,topology,tau,1.3700493306897607e-05,9.563568100078357e-06,1.3315202095422839e-05,1.6766026279357795e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,message_condition,B_total,5.6172234353162026e-08,3.920116076654533e-08,5.461299429228426e-08,6.866470342144517e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,message_condition,B_factor,7.263595169060446e-08,6.498727122283799e-08,7.31096675394928e-08,8.002864148190459e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,message_condition,q,1.771601898049202e-05,1.586740136806498e-05,1.7839090873512453e-05,1.950388136471031e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,message_condition,rho,0.0001033668094456,9.241257776175539e-05,0.00010409287139687978,0.00011385634837496497,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,message_condition,tau,1.3700493306897607e-05,9.563568100078357e-06,1.3315202095422839e-05,1.6766026279357795e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,inoculation,B_total,5.6172234353162026e-08,3.920116076654533e-08,5.461299429228426e-08,6.866470342144517e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,inoculation,B_factor,-6.201353376878173e-09,-1.1254858162812569e-08,-6.838900946355814e-09,-2.618218864071273e-09,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,inoculation,q,-1.512519510964471e-06,-2.7460575955791756e-06,-1.6674318515909365e-06,-6.390416959048227e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,inoculation,rho,-0.0019429919914684,-0.003584013405513817,-0.0021360843478064996,-0.0008395015212009961,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,inoculation,tau,1.3700493306897607e-05,9.563568100078357e-06,1.3315202095422839e-05,1.6766026279357795e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,seeding_regime,B_total,5.6172234353162026e-08,3.920116076654533e-08,5.461299429228426e-08,6.866470342144517e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,seeding_regime,B_factor,-6.82093259746826e-09,-1.1512532058636428e-08,-7.656796883909451e-09,-3.6071635458364613e-09,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,seeding_regime,q,-1.6636358242558168e-06,-2.810577083206907e-06,-1.8688783348509022e-06,-8.804035652941016e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,seeding_regime,rho,-2.0113202332838104e-06,-3.397011680493254e-06,-2.25964619410453e-06,-1.0647543670808371e-06,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,conversion_rate,seeding_regime,tau,1.3700493306897607e-05,9.563568100078357e-06,1.3315202095422839e-05,1.6766026279357795e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,topology,B_total,1.4629937439804536e-05,1.4186164556961598e-05,1.4613691889324585e-05,1.501524284999261e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,topology,B_factor,1.9752141170449723e-07,1.2213339584861452e-07,1.9555248067896263e-07,2.692168491541305e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,topology,q,4.817577242900072e-05,2.976885998652243e-05,4.769926626893138e-05,6.56448595893365e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,topology,rho,0.0692672670703465,0.04128389959672766,0.06876277639640321,0.09816163914894185,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,topology,tau,0.0035682639703131,0.0034619978431182576,0.0035645069691989666,0.0036617796276785975,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,message_condition,B_total,1.4629937439804536e-05,1.4186164556961598e-05,1.4613691889324585e-05,1.501524284999261e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,message_condition,B_factor,1.3332224696843651e-05,1.2972844490955086e-05,1.3336296821491572e-05,1.3689811305433849e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,message_condition,q,0.0032517498605586,0.003164542730337814,0.0032523720718287104,0.0033377530680000675,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,message_condition,rho,0.0189728295375669,0.018451502073313492,0.018971685198604114,0.01951089871276215,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,message_condition,tau,0.0035682639703131,0.0034619978431182576,0.0035645069691989666,0.0036617796276785975,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,inoculation,B_total,1.4629937439804536e-05,1.4186164556961598e-05,1.4613691889324585e-05,1.501524284999261e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,inoculation,B_factor,8.010715241883267e-07,6.968431992144665e-07,7.959523337151106e-07,8.919081768999818e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,inoculation,q,0.0001953825618985,0.00016970029279593255,0.00019425505713999554,0.00021764219968766055,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,inoculation,rho,0.2509896568537211,0.21696763579438857,0.25175561284806597,0.288292565185365,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,inoculation,tau,0.0035682639703131,0.0034619978431182576,0.0035645069691989666,0.0036617796276785975,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,seeding_regime,B_total,1.4629937439804536e-05,1.4186164556961598e-05,1.4613691889324585e-05,1.501524284999261e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,seeding_regime,B_factor,2.991198070680604e-07,1.900304850000335e-07,2.864808809045014e-07,3.835982845148592e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,conversion_rate,seeding_regime,q,7.295577542689962e-05,4.634458366409948e-05,6.988477173492852e-05,9.369220723464628e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
