design,outcome,factor,metric,point,p02_5,median,p97_5,range_width,bootstrap_draws,range_label,replications_design,replications_benchmark
CS-30,conversion_rate,inoculation,q_proportion,0.00010367116167758502,2.696036431289509e-05,9.919852745985948e-05,0.00019298226802618067,0.00016602190371328558,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,conversion_rate,inoculation,rho_proportion,0.1328230495114771,0.038163719710379615,0.1292509519469504,0.261695054168021,0.2235313344576414,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,conversion_rate,inoculation,tau_proportion,0.05331861476277544,0.051903692582515204,0.05331351775704854,0.05475627547353907,0.002852582891023865,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,conversion_rate,seeding_regime,B_total_U,0.00021860685251447667,0.00021285548785770345,0.00021853048077877856,0.00022462776673131223,1.1772278873608784e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,conversion_rate,seeding_regime,B_factor_U,0.0001297263078838405,0.0001255429260562127,0.00012984056993975627,0.0001339854623001893,8.442536243976603e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,conversion_rate,seeding_regime,q_proportion,0.03164048590012814,0.030568278768886608,0.031648958477003095,0.032630069384507625,0.002061790615621017,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,conversion_rate,seeding_regime,rho_proportion,0.03825301910618819,0.03694863549528486,0.038256131827171413,0.03944492414467423,0.002496288649389368,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,conversion_rate,seeding_regime,tau_proportion,0.05331861476277544,0.051903692582515204,0.05331351775704854,0.05475627547353907,0.002852582891023865,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,topology,B_total_U,0.00040822548879180647,0.0003999229456013022,0.00040810169543073726,0.00041744884592182787,1.7525900320525657e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,topology,B_factor_U,1.1605661519427403e-07,-1.3341945952941275e-07,1.23706019880816e-07,3.6978583002858926e-07,5.03205289558002e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,topology,q_proportion,2.830642262600339e-05,-3.2636595601238573e-05,3.0176173086250794e-05,9.065889375167792e-05,0.0001232954893529165,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,topology,rho_proportion,0.040723928832544644,-0.044916802078162524,0.04434080334683485,0.16113827744415066,0.20605507952231317,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,topology,tau_proportion,0.09956695008814802,0.09763670258854647,0.09950999766718992,0.10167554205437264,0.004038839465826172,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,message_condition,B_total_U,0.00040822548879180647,0.0003999229456013022,0.00040810169543073726,0.00041744884592182787,1.7525900320525657e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,message_condition,B_factor_U,9.911691912805351e-05,9.648283565341675e-05,9.903053413921817e-05,0.00010213794988952771,5.655114236110967e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,message_condition,q_proportion,0.024174799493588077,0.02357012700296844,0.02416606914005936,0.024860903343025743,0.0012907763400573022,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,message_condition,rho_proportion,0.1410535078188769,0.13702809060003507,0.1409680518894711,0.14530114529136462,0.008273054691329551,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,message_condition,tau_proportion,0.09956695008814802,0.09763670258854647,0.09950999766718992,0.10167554205437264,0.004038839465826172,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,inoculation,B_total_U,0.00040822548879180647,0.0003999229456013022,0.00040810169543073726,0.00041744884592182787,1.7525900320525657e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,inoculation,B_factor_U,3.7810656477099863e-07,8.41422941402557e-08,3.706759604884979e-07,6.922479661507788e-07,6.081056720105231e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,inoculation,q_proportion,9.222088893561204e-05,2.054990484995996e-05,9.040028484942386e-05,0.0001693754613185181,0.00014882555646855813,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,inoculation,rho_proportion,0.11815300898413322,0.02909971787611004,0.1148491157216937,0.236441598700984,0.20734188082487395,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,inoculation,tau_proportion,0.09956695008814802,0.09763670258854647,0.09950999766718992,0.10167554205437264,0.004038839465826172,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,seeding_regime,B_total_U,0.00040822548879180647,0.0003999229456013022,0.00040810169543073726,0.00041744884592182787,1.7525900320525657e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,seeding_regime,B_factor_U,0.0003086144064837878,0.0003019807685522893,0.0003086166998974148,0.00031576594246011106,1.3785173907821782e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,seeding_regime,q_proportion,0.07527162328299836,0.07370885305539221,0.07524046788540256,0.07691320940392089,0.0032043563485286836,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,seeding_regime,rho_proportion,0.0910026114228124,0.08913565353117574,0.09095578040769321,0.0929983010889091,0.0038626475577333563,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,conversion_rate,seeding_regime,tau_proportion,0.09956695008814802,0.09763670258854647,0.09950999766718992,0.10167554205437264,0.004038839465826172,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,topology,B_total_U,0.00046329378672945696,0.00045643252603024014,0.0004632194592141958,0.0004712036492336523,1.4771123203412165e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,topology,B_factor_U,4.4467608295246595e-07,1.496884030805238e-07,4.486716702371875e-07,7.573861207464859e-07,6.076977176659621e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,topology,q_proportion,0.00010845731727276211,3.6540769486323705e-05,0.00010935435618178622,0.00018502838933892344,0.00014848761985259974,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,topology,rho_proportion,0.15603554459500035,0.0469991964079673,0.1575966638660552,0.3558946944714124,0.30889549806344513,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,topology,tau_proportion,0.1129982095825634,0.11047327952811475,0.11295097124844568,0.11578319072607639,0.005309911197961634,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,message_condition,B_total_U,0.00046329378672945696,0.00045643252603024014,0.0004632194592141958,0.0004712036492336523,1.4771123203412165e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,message_condition,B_factor_U,0.0001106902617232793,0.0001075073262760245,0.00011067595919677085,0.00011428354159815242,6.77621532212793e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,message_condition,q_proportion,0.026997559110931726,0.02607624905067134,0.026990978860362926,0.028023094869246104,0.0019468458185747627,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,message_condition,rho_proportion,0.1575235573786012,0.15143904517860454,0.1575806056330832,0.16437523814518973,0.012936192966585186,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,message_condition,tau_proportion,0.1129982095825634,0.11047327952811475,0.11295097124844568,0.11578319072607639,0.005309911197961634,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,inoculation,B_total_U,0.00046329378672945696,0.00045643252603024014,0.0004632194592141958,0.0004712036492336523,1.4771123203412165e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,inoculation,B_factor_U,8.994937633674709e-07,4.830323966131856e-07,8.867308527895428e-07,1.3439243525217943e-06,8.608919559086087e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,inoculation,q_proportion,0.00021938818888274906,0.0001190000345593938,0.0002170313275331393,0.00033082563030594527,0.00021182559574655147,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,inoculation,rho_proportion,0.28107921048315077,0.13005595097606595,0.28385661806101903,0.5499363518825063,0.4198804009064404,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,inoculation,tau_proportion,0.1129982095825634,0.11047327952811475,0.11295097124844568,0.11578319072607639,0.005309911197961634,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,seeding_regime,B_total_U,0.00046329378672945696,0.00045643252603024014,0.0004632194592141958,0.0004712036492336523,1.4771123203412165e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,seeding_regime,B_factor_U,0.00035125935515985783,0.0003450139019961397,0.0003511646259426921,0.0003576533651500358,1.2639463153896093e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,seeding_regime,q_proportion,0.08567280496547619,0.08353812946260594,0.08564532514051187,0.08786948336599394,0.004331353903387999,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,seeding_regime,rho_proportion,0.10357753213934753,0.10100092058374044,0.1035285492952163,0.10605241306349814,0.0050514924797576966,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,conversion_rate,seeding_regime,tau_proportion,0.1129982095825634,0.11047327952811475,0.11295097124844568,0.11578319072607639,0.005309911197961634,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,topology,B_total_U,0.0003059269692440844,0.00030033273926287265,0.0003059112540338977,0.0003113020527181072,1.096931345523453e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,topology,B_factor_U,8.753767488845179e-07,4.161465390405621e-07,8.61152824885449e-07,1.400045772127001e-06,9.838992330864387e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,topology,q_proportion,0.00021350600454289774,0.0001015069976699598,0.00020996507760450312,0.000342472474570746,0.00024096547690078622,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,topology,rho_proportion,0.30716715599160643,0.12398380747971342,0.30806724512054695,0.6307047464583763,0.5067209389786629,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,topology,tau_proportion,0.074616152380624,0.0730075227563387,0.07455712151464068,0.07618911045184505,0.0031815876955063466,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,message_condition,B_total_U,0.0003059269692440844,0.00030033273926287265,0.0003059112540338977,0.0003113020527181072,1.096931345523453e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,message_condition,B_factor_U,0.00030163589417996485,0.00029568856482906574,0.0003016624357759011,0.0003072889480909329,1.1600383261867186e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,message_condition,q_proportion,0.0735695512533936,0.07192641420895975,0.07353011837294574,0.07515032792072021,0.003223913711760465,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,message_condition,rho_proportion,0.42925871115101466,0.4169525066984041,0.4289649539075623,0.44111692223569565,0.02416441553729154,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,message_condition,tau_proportion,0.074616152380624,0.0730075227563387,0.07455712151464068,0.07618911045184505,0.0031815876955063466,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,inoculation,B_total_U,0.0003059269692440844,0.00030033273926287265,0.0003059112540338977,0.0003113020527181072,1.096931345523453e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,inoculation,B_factor_U,1.7386100558559197e-06,1.1176726379987425e-06,1.7378506476771746e-06,2.3194975673373658e-06,1.2018249293386232e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,inoculation,q_proportion,0.00042405020119271167,0.00027213166575717595,0.0004243941469766791,0.0005656253093052789,0.00029349364354810297,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,inoculation,rho_proportion,0.5432913064438945,0.2954054445409655,0.5454783187622857,0.9419872290083334,0.6465817844673679,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,inoculation,tau_proportion,0.074616152380624,0.0730075227563387,0.07455712151464068,0.07618911045184505,0.0031815876955063466,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,seeding_regime,B_total_U,0.0003059269692440844,0.00030033273926287265,0.0003059112540338977,0.0003113020527181072,1.096931345523453e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,seeding_regime,B_factor_U,1.6770882593794384e-06,1.0102219045119754e-06,1.6465917769581036e-06,2.446405769155659e-06,1.4361838646436834e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,seeding_regime,q_proportion,0.0004090449214948753,0.00024618783049974654,0.0004016240120058394,0.0006033138642851697,0.0003571260337854231,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,seeding_regime,rho_proportion,0.0004945310652504658,0.0002976486897360352,0.000484989669494186,0.0007283969499795869,0.00043074826024355176,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,conversion_rate,seeding_regime,tau_proportion,0.074616152380624,0.0730075227563387,0.07455712151464068,0.07618911045184505,0.0031815876955063466,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,topology,B_total_U,0.003164700883491549,0.0031320763875793624,0.0031648779589676414,0.003198809259424246,6.673287184488352e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,topology,B_factor_U,1.3097220377879813e-06,5.224476273015707e-07,1.3049365443830709e-06,2.1288242059880935e-06,1.6063765786865227e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,topology,q_proportion,0.00031944362208183807,0.00012818478796592367,0.00031879834810002235,0.0005193321261303845,0.00039114733816446084,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,topology,rho_proportion,0.45957765499199765,0.20656577183649363,0.45883384772730007,0.7986416074450303,0.5920758356085367,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,topology,tau_proportion,0.7718763858746229,0.7639120051186857,0.7716991161357152,0.7806762981100231,0.016764292991337415,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,message_condition,B_total_U,0.003164700883491549,0.0031320763875793624,0.0031648779589676414,0.003198809259424246,6.673287184488352e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,message_condition,B_factor_U,0.00011016934490728967,0.00010473719877155626,0.00011000531297375664,0.00011608015518910561,1.1342956417549353e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,message_condition,q_proportion,0.026870506538170476,0.025434682364434733,0.02683192054664132,0.028439571885990098,0.003004889521555365,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,message_condition,rho_proportion,0.1567822395004471,0.14855958676625808,0.15657507278182486,0.16563370565671556,0.017074118890457485,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,message_condition,tau_proportion,0.7718763858746229,0.7639120051186857,0.7716991161357152,0.7806762981100231,0.016764292991337415,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,inoculation,B_total_U,0.003164700883491549,0.0031320763875793624,0.0031648779589676414,0.003198809259424246,6.673287184488352e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,inoculation,B_factor_U,3.8124856907052666e-06,2.678921300247944e-06,3.7669089694289787e-06,5.15638607011554e-06,2.4774647698675964e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,inoculation,q_proportion,0.0009298722958277189,0.0006506131818041754,0.000918774580988113,0.0012597212911466002,0.0006091081093424248,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,inoculation,rho_proportion,1.1913484134786159,0.8574809448937499,1.2047823959346382,1.6607978757264832,0.8033169308327333,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,inoculation,tau_proportion,0.7718763858746229,0.7639120051186857,0.7716991161357152,0.7806762981100231,0.016764292991337415,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,seeding_regime,B_total_U,0.003164700883491549,0.0031320763875793624,0.0031648779589676414,0.003198809259424246,6.673287184488352e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,seeding_regime,B_factor_U,0.0030494093308557667,0.0030174158130606824,0.003049454706511033,0.0030822951842711995,6.487937121051708e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,seeding_regime,q_proportion,0.7437565634185431,0.7364784685200482,0.7434765113473467,0.7523295668118688,0.01585109829182063,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,seeding_regime,rho_proportion,0.8991939668880741,0.8907270400315611,0.8989659911937764,0.9084534189587696,0.01772637892720852,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,conversion_rate,seeding_regime,tau_proportion,0.7718763858746229,0.7639120051186857,0.7716991161357152,0.7806762981100231,0.016764292991337415,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-SD,conversion_rate,topology,B_total_U,5.1258821906304166e-08,1.3095595991695532e-08,5.1019189309826546e-08,9.200904016363023e-08,7.89134441719347e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,topology,B_factor_U,-1.640032620546504e-09,-1.383490327178317e-08,-1.8528576197781625e-09,1.105638977436849e-08,2.489129304615166e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,topology,q_proportion,-4.000069827980958e-07,-3.3734187738599197e-06,-4.538429458952663e-07,2.694775894934536e-06,6.068194668794456e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,topology,rho_proportion,-0.0005754826780910867,-0.005030655275563554,-0.0006624584610452032,0.004702065846305107,0.00973272112186866,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,topology,tau_proportion,1.2502121260059575e-05,3.2234857780516876e-06,1.247160599799876e-05,2.2477054765994855e-05,1.9253568987943167e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,message_condition,B_total_U,5.1258821906304166e-08,1.3095595991695532e-08,5.1019189309826546e-08,9.200904016363023e-08,7.89134441719347e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,message_condition,B_factor_U,5.544227982713967e-08,3.028239202416155e-08,5.500554810762808e-08,8.662463027700335e-08,5.63422382528418e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,message_condition,q_proportion,1.3522474367437755e-05,7.348679425716093e-06,1.3440159651315187e-05,2.1138474456911215e-05,1.3789795031195122e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,message_condition,rho_proportion,7.890003159793921e-05,4.268456713634982e-05,7.836273901726242e-05,0.00012401448186610578,8.132991472975596e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,message_condition,tau_proportion,1.2502121260059575e-05,3.2234857780516876e-06,1.247160599799876e-05,2.2477054765994855e-05,1.9253568987943167e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,inoculation,B_total_U,5.1258821906304166e-08,1.3095595991695532e-08,5.1019189309826546e-08,9.200904016363023e-08,7.89134441719347e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,inoculation,B_factor_U,-6.697999607703475e-10,-1.0258978534778955e-08,-1.2791720244601526e-09,8.90743812710155e-09,1.9166416661880506e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,inoculation,q_proportion,-1.6336544653407549e-07,-2.505754549125712e-06,-3.125788042062167e-07,2.1982596351687294e-06,4.704014184294441e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,inoculation,rho_proportion,-0.00020930311228635148,-0.0036373223548839097,-0.00041929288895784325,0.0028520335753225135,0.006489355930206423,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,inoculation,tau_proportion,1.2502121260059575e-05,3.2234857780516876e-06,1.247160599799876e-05,2.2477054765994855e-05,1.9253568987943167e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,seeding_regime,B_total_U,5.1258821906304166e-08,1.3095595991695532e-08,5.1019189309826546e-08,9.200904016363023e-08,7.89134441719347e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,seeding_regime,B_factor_U,-1.8736253395176675e-09,-1.1127215196750676e-08,-2.4507816648226843e-09,9.323918599709463e-09,2.045113379646014e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,seeding_regime,q_proportion,-4.569806780457685e-07,-2.7091918612193483e-06,-5.997207107165321e-07,2.274639703027547e-06,4.983831564246896e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,seeding_regime,rho_proportion,-5.524848974703268e-07,-3.2765988134483184e-06,-7.244470350512102e-07,2.7447604840756817e-06,6.021359297524e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,conversion_rate,seeding_regime,tau_proportion,1.2502121260059575e-05,3.2234857780516876e-06,1.247160599799876e-05,2.2477054765994855e-05,1.9253568987943167e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,topology,B_total_U,6.50185188167561e-09,-8.796729449514193e-09,6.161138047067059e-09,2.2871229157892388e-08,3.166795860740658e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,topology,B_factor_U,1.0431849127389988e-10,-5.038995484550758e-09,-1.839181354124993e-10,6.300490001051471e-09,1.1339485485602229e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,topology,q_proportion,2.5443472539355475e-08,-1.2205691488079946e-06,-4.463557807464329e-08,1.5292337659803313e-06,2.7498029147883256e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,topology,rho_proportion,3.6605055277937554e-05,-0.0020577951695140025,-5.8355662810771606e-05,0.0021261240865842095,0.004183919256098212,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,topology,tau_proportion,1.5858136729759246e-06,-2.1438671776665702e-06,1.4956051605856697e-06,5.567297100867401e-06,7.71116427853397e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,message_condition,B_total_U,6.50185188167561e-09,-8.796729449514193e-09,6.161138047067059e-09,2.2871229157892388e-08,3.166795860740658e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,message_condition,B_factor_U,9.049123117091466e-09,1.707746394305531e-09,9.296186203916688e-09,1.696275812620095e-08,1.525501173189542e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,message_condition,q_proportion,2.2070978282310437e-06,4.181864074439306e-07,2.2662806068450915e-06,4.115507067128925e-06,3.6973206596849945e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,message_condition,rho_proportion,1.2877827212340912e-05,2.450439904256186e-06,1.322896171663728e-05,2.4076616147439416e-05,2.162617624318323e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,message_condition,tau_proportion,1.5858136729759246e-06,-2.1438671776665702e-06,1.4956051605856697e-06,5.567297100867401e-06,7.71116427853397e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,inoculation,B_total_U,6.50185188167561e-09,-8.796729449514193e-09,6.161138047067059e-09,2.2871229157892388e-08,3.166795860740658e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,inoculation,B_factor_U,-1.2161317000662693e-09,-4.976272563593844e-09,-1.3522051485846712e-09,2.9519907199906063e-09,7.928263283584451e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,inoculation,q_proportion,-2.966167659924501e-07,-1.213003918147592e-06,-3.2827433369102876e-07,7.229689173663461e-07,1.935972835513938e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,inoculation,rho_proportion,-0.00038002413359536667,-0.0016279905683953277,-0.00042829105354370085,0.0010043336729639244,0.002632324241359252,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,inoculation,tau_proportion,1.5858136729759246e-06,-2.1438671776665702e-06,1.4956051605856697e-06,5.567297100867401e-06,7.71116427853397e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
