ss_sys,ss_mc,ms_mc,grand_mean,cell_mean_mc_se_median,main_ss__topology,main_share__topology,shapley_ss__topology,shapley_share__topology,main_ss__message_condition,main_share__message_condition,shapley_ss__message_condition,shapley_share__message_condition,main_ss__inoculation,main_share__inoculation,shapley_ss__inoculation,shapley_share__inoculation,main_ss__seeding_regime,main_share__seeding_regime,shapley_ss__seeding_regime,shapley_share__seeding_regime,design,outcome
0.7113041619891125,0.008627342751571752,2.0659345669472588e-06,0.035630816050717745,0.0002638403767994789,0.0011524260745206436,0.0016201593300086484,0.001466768311680429,0.0020620831285152524,0.7047074748050682,0.9907259263525225,0.7052448479261278,0.9914814022090912,0.0007586491068842893,0.0010665607589906124,0.0010217598968503005,0.0014364598879795954,0.003193132724761028,0.0044891241966469805,0.0035707858544539285,0.005020054774413908,CS-0,mean_total_shift
0.3039692262420316,0.011608576075652084,2.7798314357404417e-06,0.022153831920999248,0.0003137973949976924,0.0006217863936696143,0.0020455570498262377,0.001066054299045225,0.0035071125857865397,0.29948629379320935,0.9852520187512246,0.29992436792395005,0.9866931979658333,0.0018913056948770286,0.006222030164892747,0.002378620738578228,0.007825202465345231,0.0004031108037835862,0.001326156626995571,0.0006001832804580628,0.0019744869830348372,CS-0,mean_signed_shift
0.3590565431946847,0.1798690862091071,4.3072099188004575e-05,0.024664846107454706,0.001210424133513955,0.0005469170632008137,0.0015232059506133794,0.0021599908470314134,0.006015740105480381,0.3504656859008118,0.9760738038153092,0.35205174547585993,0.9804911013276627,0.0013046238910452183,0.0036334775560344984,0.0027484267634825974,0.007654579245454296,0.0009221942506667915,0.0025683816884706284,0.0020963801083107607,0.0058385793214025304,CS-0,conversion_rate
0.900640437349025,0.008957940967405407,2.1451008063710264e-06,0.035084605862623255,0.0002584945078706042,0.0010166429348468298,0.0011288000101785907,0.001375393578305,0.0015271283869436056,0.6769265328862737,0.7516057516568563,0.6887389118025453,0.7647212841450939,0.0006616727302237502,0.0007346691340790112,0.0009684438165848181,0.0010752835165111704,0.1978256065951102,0.21964992730883445,0.20955768815158973,0.23267630395145125,CS-15,mean_total_shift
0.41957794982150437,0.012278580281050056,2.940273055807006e-06,0.021961929688489024,0.00029567160180518957,0.000495513537249315,0.0011809808820032485,0.0009537942653711424,0.0022732230465802666,0.2909627325133678,0.6934652610728193,0.29821108744088093,0.7107406086705582,0.001721731902018207,0.004103485187318974,0.002291818511945171,0.005462199605389534,0.11099054029503533,0.26452901145604196,0.11812124960330714,0.28152396867747204,CS-15,mean_signed_shift
0.4911095725913787,0.18028631427284225,4.317201012280705e-05,0.024398548866984372,0.001200864167535142,0.0002535821023868626,0.00051634526496565,0.00204109007103749,0.004156078775389199,0.3444495585436574,0.7013700765923618,0.3536083394753091,0.7200192364597305,0.0008027241450956837,0.0016345112982832852,0.0022905599131574196,0.004664050633489179,0.12415160877695569,0.25279818538632803,0.13316958313187469,0.2711606341313911,CS-15,conversion_rate
1.645016047937892,0.008729327834559803,2.090356282222175e-06,0.034140671091781996,0.00023981625958292952,0.0009512638769253808,0.0005782702716595602,0.001368743260628306,0.0008320546552382226,0.6378900402365588,0.38777131751157395,0.6922214976543577,0.4207992368962547,0.000716776200616786,0.0004357259623790905,0.0010689473366318901,0.0006498096708368699,0.896010455854723,0.5446818935158207,0.9503568596862738,0.57771889877767,CS-30,mean_total_shift
0.8124243885514671,0.01184117188618461,2.835529666231947e-06,0.021784353383396318,0.0002734814091433003,0.0005313642522276579,0.0006540476378054915,0.0010554530147162617,0.0012991399933206197,0.28404846730435207,0.3496306503191067,0.3147971407994565,0.38747869369201493,0.0016224086133383563,0.001996996442008679,0.0023084784167582226,0.0028414686330061846,0.46344793433125564,0.5704505439054729,0.4942633163205362,0.6083806976816583,CS-30,mean_signed_shift
0.9504965448832787,0.17832912832785736,4.270333532755205e-05,0.024290270993184006,0.0010878562690009074,0.00017733022795093158,0.0001865658838062455,0.0021897562756295233,0.0023038024571656133,0.34494530415005337,0.36291063445413446,0.3832252359865042,0.40318424937942765,0.0013385521512591712,0.001408266193564697,0.0032480660432102565,0.003417230773426031,0.5237919574778689,0.5510719216156548,0.561833486577935,0.591094717389981,CS-30,conversion_rate
2.9926981592911064,0.008773370028870613,2.1009027846912386e-06,0.032699500328369116,0.00020614726167691365,0.0009798027507788337,0.00032739778575294876,0.001600450722988984,0.0005347852131429419,0.577182370084406,0.19286354298461084,0.7088173776838238,0.23684893696453654,0.0007493844795292588,0.000250404297273591,0.0012176281046281767,0.00040686632590992793,2.1490794208720847,0.7181076428306243,2.2810627027796655,0.7622094114964106,CS-45,mean_total_shift
1.4669421064858272,0.011604801615455358,2.7789275899078925e-06,0.021545516701820425,0.0002297685769134502,0.0005989583755262989,0.0004083040311394086,0.0012824789637346664,0.0008742532906134541,0.27437231985126376,0.18703691075344736,0.34459311843430745,0.234905738209265,0.0016226872585095842,0.001106169937678629,0.0025248821670924306,0.0017211873297038151,1.0478559121779798,0.7143130649431008,1.1185416269206927,0.7624988211704178,CS-45,mean_signed_shift
1.7694527156830024,0.17285203549523132,4.139177095192321e-05,0.02372420967445245,0.0010813789081754828,0.00023591389382744799,0.00013332591017352281,0.0021428115935938075,0.0012110024611574261,0.33821907896310915,0.1911433269538134,0.42975431157474764,0.24287414281588418,0.0012181107597868945,0.0006884110261837136,0.0029839452436300987,0.0016863661951420422,1.2429654746191399,0.7024575811506552,1.334571647271031,0.7542284885278164,CS-45,conversion_rate
3.5330917971485047,0.008510355597096883,2.03792040160366e-06,0.03434976145989326,0.00020471131831119804,0.0005465372579648934,0.00015469093059115925,0.0011096989532792933,0.0003140872122753537,0.653048095391812,0.18483756802437892,0.8162354104423241,0.2310258145857102,0.0007675154748178788,0.0002172362109123026,0.0013942806909459753,0.0003946347196728017,2.550784159495007,0.7219693984610588,2.7143524070619556,0.7682654634823417,CS-45-R,mean_total_shift
1.675190916640704,0.011828959279869784,2.832605191539699e-06,0.022373201522217785,0.00023668679890087395,0.0003833516738841356,0.00022884058770619343,0.0010257155766178827,0.0006122977186831767,0.3092891455898687,0.18462919212222856,0.3955941168722646,0.236148675916628,0.0017126508516053514,0.0010223615915013237,0.0028105777398721556,0.0016777656277579794,1.1889527208596042,0.7097416235063144,1.2757605064519493,0.7615612607369308,CS-45-R,mean_signed_shift
2.0073714186497726,0.17314931558586022,4.146295871308913e-05,0.02469522723651243,0.001116354149819033,0.00027468792255771503,0.00013683961025134033,0.003487550442094622,0.00173737177370019,0.3731355939406027,0.18588268741595743,0.4797735697453339,0.23900587867692477,0.0018061401916236537,0.0008997538646029573,0.005324164888893757,0.0026523068124956043,1.4108221081634584,0.7028206614162247,1.5187861335734507,0.7566044427368797,CS-45-R,conversion_rate
